l_f	r_f	l_hyaw_out	l_hrol_out	l_hpit_out	l_knee_out	l_apit_out	r_hyaw_out	r_hrol_out	r_hpit_out	r_knee_out	r_apit_out	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	
2.695256	3.102698	0.678808	-0.978220	0.899579	3.559687	5.376062	-1.034853	-0.946822	3.215228	2.563040	7.904166	-0.000000	-0.000000	0.048475	-0.126016	0.044976	-0.121901	0.215081	-0.040164	-0.015331	-0.120283	-0.027313	-0.139693	0.012145	0.022024	-0.152377	-0.138203	0.027923	-0.004629	-0.002699	-0.074390	-0.105801	-0.165735	-0.034343	0.003773	-0.309204	-0.317689	-0.402838	-0.025472	0.000609	-0.005485	-0.066056	-0.038156	0.014419	0.002035	-0.153400	-0.100171	-0.218116	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.048860	-0.130125	0.025572	-0.139308	0.322203	-0.040300	-0.015014	-0.132882	-0.041316	-0.145702	0.007611	0.022378	-0.187011	-0.164233	-0.014250	-0.000114	0.007058	-0.067810	-0.061180	0.131387	-0.019487	-0.008696	-0.156198	0.006966	-0.073086	-0.018402	0.016119	0.026885	-0.066831	0.091210	-0.003217	-0.016994	-0.078533	0.009678	-0.028456	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.048544	-0.133841	0.016566	-0.084320	0.270610	-0.039842	-0.013884	-0.143545	-0.048866	-0.124294	0.004208	0.021552	-0.208405	-0.162751	-0.018177	0.004874	0.014897	-0.086345	-0.040316	0.254970	-0.039288	-0.005639	-0.079131	0.116203	0.156006	-0.009628	0.028607	0.046046	-0.063042	0.160183	-0.028439	-0.011603	-0.015456	0.079616	0.121297	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.183583	3.039323	0.470611	-1.435803	1.642714	3.429213	5.324303	1.273876	-1.399633	3.227456	0.130244	5.810044	-0.000000	-0.000000	0.048860	-0.130125	0.025572	-0.139308	0.322203	-0.040300	-0.015014	-0.132882	-0.041316	-0.145702	0.007611	0.022378	-0.187011	-0.164233	-0.014250	-0.000114	0.007058	-0.067810	-0.061180	0.131387	-0.019487	-0.008696	-0.156198	0.006966	-0.073086	-0.018402	0.016119	0.026885	-0.066831	0.091210	-0.003217	-0.016994	-0.078533	0.009678	-0.028456	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.048544	-0.133841	0.016566	-0.084320	0.270610	-0.039842	-0.013884	-0.143545	-0.048866	-0.124294	0.004208	0.021552	-0.208405	-0.162751	-0.018177	0.004874	0.014897	-0.086345	-0.040316	0.254970	-0.039288	-0.005639	-0.079131	0.116203	0.156006	-0.009628	0.028607	0.046046	-0.063042	0.160183	-0.028439	-0.011603	-0.015456	0.079616	0.121297	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.047100	-0.136526	-0.084085	-0.073541	0.088464	-0.039363	-0.012568	-0.150596	-0.048995	-0.080608	-0.001853	0.020111	-0.211327	-0.142413	0.014552	0.005373	-0.002233	-0.017010	0.064365	0.374111	-0.031846	-0.009986	0.017212	0.220649	0.378871	0.001641	0.010359	0.068668	-0.001302	0.209547	-0.040290	-0.026549	0.043115	0.103639	0.225373	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
1.964275	2.690183	0.600520	-0.454457	1.200508	1.514922	1.897050	1.835343	-0.665538	1.019883	-1.324693	1.513923	-0.000000	-0.000000	0.048544	-0.133841	0.016566	-0.084320	0.270610	-0.039842	-0.013884	-0.143545	-0.048866	-0.124294	0.004208	0.021552	-0.208405	-0.162751	-0.018177	0.004874	0.014897	-0.086345	-0.040316	0.254970	-0.039288	-0.005639	-0.079131	0.116203	0.156006	-0.009628	0.028607	0.046046	-0.063042	0.160183	-0.028439	-0.011603	-0.015456	0.079616	0.121297	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.047100	-0.136526	-0.084085	-0.073541	0.088464	-0.039363	-0.012568	-0.150596	-0.048995	-0.080608	-0.001853	0.020111	-0.211327	-0.142413	0.014552	0.005373	-0.002233	-0.017010	0.064365	0.374111	-0.031846	-0.009986	0.017212	0.220649	0.378871	0.001641	0.010359	0.068668	-0.001302	0.209547	-0.040290	-0.026549	0.043115	0.103639	0.225373	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.044578	-0.138004	-0.073519	0.027555	-0.084906	-0.038468	-0.013331	-0.149874	-0.038237	-0.037508	-0.004204	0.018910	-0.210288	-0.111010	0.070268	0.007517	-0.020812	0.039826	0.124037	0.452677	0.007633	-0.012631	0.068373	0.231443	0.435356	0.006722	-0.007111	0.088806	0.031487	0.234060	-0.021762	-0.043122	0.083061	0.073890	0.243439	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
2.648983	2.760660	-0.576926	0.649939	-0.411793	-0.780575	-6.989618	1.907687	0.343101	-1.426898	-2.567952	-3.828326	-0.000000	-0.000000	0.047100	-0.136526	-0.084085	-0.073541	0.088464	-0.039363	-0.012568	-0.150596	-0.048995	-0.080608	-0.001853	0.020111	-0.211327	-0.142413	0.014552	0.005373	-0.002233	-0.017010	0.064365	0.374111	-0.031846	-0.009986	0.017212	0.220649	0.378871	0.001641	0.010359	0.068668	-0.001302	0.209547	-0.040290	-0.026549	0.043115	0.103639	0.225373	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.044578	-0.138004	-0.073519	0.027555	-0.084906	-0.038468	-0.013331	-0.149874	-0.038237	-0.037508	-0.004204	0.018910	-0.210288	-0.111010	0.070268	0.007517	-0.020812	0.039826	0.124037	0.452677	0.007633	-0.012631	0.068373	0.231443	0.435356	0.006722	-0.007111	0.088806	0.031487	0.234060	-0.021762	-0.043122	0.083061	0.073890	0.243439	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.044228	-0.136974	0.052898	0.040497	-0.151051	-0.037101	-0.016399	-0.142096	-0.019388	0.029442	0.003154	0.016513	-0.196194	-0.079333	0.130266	0.001101	-0.023717	0.097854	0.136635	0.360731	0.079629	-0.024993	0.080818	0.145630	0.383077	0.014367	-0.010862	0.099043	0.035372	0.195577	-0.001578	-0.050712	0.084272	0.022335	0.206159	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
3.043048	3.072431	-1.408273	0.898744	-2.836010	-3.543195	-12.428589	1.987513	1.588905	-4.547540	-3.840982	-10.068528	-0.000000	-0.000000	0.044578	-0.138004	-0.073519	0.027555	-0.084906	-0.038468	-0.013331	-0.149874	-0.038237	-0.037508	-0.004204	0.018910	-0.210288	-0.111010	0.070268	0.007517	-0.020812	0.039826	0.124037	0.452677	0.007633	-0.012631	0.068373	0.231443	0.435356	0.006722	-0.007111	0.088806	0.031487	0.234060	-0.021762	-0.043122	0.083061	0.073890	0.243439	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.044228	-0.136974	0.052898	0.040497	-0.151051	-0.037101	-0.016399	-0.142096	-0.019388	0.029442	0.003154	0.016513	-0.196194	-0.079333	0.130266	0.001101	-0.023717	0.097854	0.136635	0.360731	0.079629	-0.024993	0.080818	0.145630	0.383077	0.014367	-0.010862	0.099043	0.035372	0.195577	-0.001578	-0.050712	0.084272	0.022335	0.206159	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.045987	-0.136527	0.027432	-0.014968	-0.128179	-0.036731	-0.018394	-0.127479	-0.004835	0.067817	0.014706	0.013271	-0.186977	-0.062819	0.174036	0.001157	-0.006792	0.083068	0.060425	0.124710	0.118584	-0.019947	0.032160	0.023985	0.208253	0.005352	0.000871	0.078256	0.009123	0.052476	0.015453	-0.042329	0.053676	-0.032655	0.105029	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
3.148523	3.258118	-0.997185	-0.225808	-3.564068	-3.782415	-11.958144	1.252105	2.493337	-6.526593	-3.896978	-11.430738	-0.000000	-0.000000	0.044228	-0.136974	0.052898	0.040497	-0.151051	-0.037101	-0.016399	-0.142096	-0.019388	0.029442	0.003154	0.016513	-0.196194	-0.079333	0.130266	0.001101	-0.023717	0.097854	0.136635	0.360731	0.079629	-0.024993	0.080818	0.145630	0.383077	0.014367	-0.010862	0.099043	0.035372	0.195577	-0.001578	-0.050712	0.084272	0.022335	0.206159	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.045987	-0.136527	0.027432	-0.014968	-0.128179	-0.036731	-0.018394	-0.127479	-0.004835	0.067817	0.014706	0.013271	-0.186977	-0.062819	0.174036	0.001157	-0.006792	0.083068	0.060425	0.124710	0.118584	-0.019947	0.032160	0.023985	0.208253	0.005352	0.000871	0.078256	0.009123	0.052476	0.015453	-0.042329	0.053676	-0.032655	0.105029	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.046000	-0.137130	-0.063402	-0.027970	-0.138330	-0.037965	-0.018510	-0.119224	-0.005074	0.067592	0.032017	0.011201	-0.187145	-0.063418	0.192314	-0.016984	0.007231	0.006911	-0.082245	-0.208423	0.100495	-0.004321	-0.071113	-0.085889	-0.083515	-0.014544	0.014473	0.027447	-0.043803	-0.133789	0.027964	-0.016418	-0.014392	-0.089690	-0.064327	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
3.157365	3.119792	0.308404	-1.212743	-0.214931	-0.525702	-0.676249	-0.130453	0.585453	-1.020119	1.126356	-7.251186	-0.000000	-0.000000	0.045987	-0.136527	0.027432	-0.014968	-0.128179	-0.036731	-0.018394	-0.127479	-0.004835	0.067817	0.014706	0.013271	-0.186977	-0.062819	0.174036	0.001157	-0.006792	0.083068	0.060425	0.124710	0.118584	-0.019947	0.032160	0.023985	0.208253	0.005352	0.000871	0.078256	0.009123	0.052476	0.015453	-0.042329	0.053676	-0.032655	0.105029	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.046000	-0.137130	-0.063402	-0.027970	-0.138330	-0.037965	-0.018510	-0.119224	-0.005074	0.067592	0.032017	0.011201	-0.187145	-0.063418	0.192314	-0.016984	0.007231	0.006911	-0.082245	-0.208423	0.100495	-0.004321	-0.071113	-0.085889	-0.083515	-0.014544	0.014473	0.027447	-0.043803	-0.133789	0.027964	-0.016418	-0.014392	-0.089690	-0.064327	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.044598	-0.137703	-0.062220	-0.013167	-0.132733	-0.040224	-0.017443	-0.118881	-0.019372	0.034347	0.043016	0.011538	-0.194764	-0.082513	0.177261	-0.019147	0.004911	-0.093878	-0.180263	-0.493688	0.078097	0.020157	-0.218932	-0.212732	-0.331840	-0.027234	0.010020	-0.026321	-0.086205	-0.279797	0.035734	0.020620	-0.104606	-0.129011	-0.220621	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	
3.228604	2.821074	0.884900	-0.775023	1.910988	2.152852	7.954220	-0.649513	-2.040082	2.295610	3.732296	3.998380	-0.000000	-0.000000	0.046000	-0.137130	-0.063402	-0.027970	-0.138330	-0.037965	-0.018510	-0.119224	-0.005074	0.067592	0.032017	0.011201	-0.187145	-0.063418	0.192314	-0.016984	0.007231	0.006911	-0.082245	-0.208423	0.100495	-0.004321	-0.071113	-0.085889	-0.083515	-0.014544	0.014473	0.027447	-0.043803	-0.133789	0.027964	-0.016418	-0.014392	-0.089690	-0.064327	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.044598	-0.137703	-0.062220	-0.013167	-0.132733	-0.040224	-0.017443	-0.118881	-0.019372	0.034347	0.043016	0.011538	-0.194764	-0.082513	0.177261	-0.019147	0.004911	-0.093878	-0.180263	-0.493688	0.078097	0.020157	-0.218932	-0.212732	-0.331840	-0.027234	0.010020	-0.026321	-0.086205	-0.279797	0.035734	0.020620	-0.104606	-0.129011	-0.220621	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.043515	-0.137976	-0.016885	0.008749	-0.075793	-0.041402	-0.017496	-0.128046	-0.036650	-0.031796	0.051614	0.014933	-0.219092	-0.116309	0.114563	0.001924	-0.005325	-0.065222	-0.135278	-0.420317	0.025956	0.029584	-0.167411	-0.217391	-0.455430	-0.021424	-0.008138	-0.020384	-0.076821	-0.223810	0.025178	0.026016	-0.095598	-0.078300	-0.266814	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	
2.841268	2.862151	0.721917	1.390443	1.025031	0.592842	7.493520	-1.642847	-1.121759	2.729509	2.890620	9.312076	-0.000000	-0.000000	0.044598	-0.137703	-0.062220	-0.013167	-0.132733	-0.040224	-0.017443	-0.118881	-0.019372	0.034347	0.043016	0.011538	-0.194764	-0.082513	0.177261	-0.019147	0.004911	-0.093878	-0.180263	-0.493688	0.078097	0.020157	-0.218932	-0.212732	-0.331840	-0.027234	0.010020	-0.026321	-0.086205	-0.279797	0.035734	0.020620	-0.104606	-0.129011	-0.220621	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.043515	-0.137976	-0.016885	0.008749	-0.075793	-0.041402	-0.017496	-0.128046	-0.036650	-0.031796	0.051614	0.014933	-0.219092	-0.116309	0.114563	0.001924	-0.005325	-0.065222	-0.135278	-0.420317	0.025956	0.029584	-0.167411	-0.217391	-0.455430	-0.021424	-0.008138	-0.020384	-0.076821	-0.223810	0.025178	0.026016	-0.095598	-0.078300	-0.266814	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.043356	-0.137960	0.055009	-0.036271	0.071140	-0.040863	-0.018266	-0.132181	-0.056294	-0.079678	0.053769	0.016913	-0.236462	-0.136929	0.063395	0.004729	-0.014491	0.009530	-0.063779	-0.133111	0.002247	-0.000648	-0.045356	-0.096068	-0.324365	-0.008699	-0.018986	0.012396	-0.024906	-0.056694	0.013286	-0.006544	-0.043817	-0.001733	-0.155711	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	
2.571421	3.219562	0.998663	0.594059	1.395562	1.995630	7.550848	-2.090577	-0.753502	3.143384	2.504189	8.970963	-0.000000	-0.000000	0.043515	-0.137976	-0.016885	0.008749	-0.075793	-0.041402	-0.017496	-0.128046	-0.036650	-0.031796	0.051614	0.014933	-0.219092	-0.116309	0.114563	0.001924	-0.005325	-0.065222	-0.135278	-0.420317	0.025956	0.029584	-0.167411	-0.217391	-0.455430	-0.021424	-0.008138	-0.020384	-0.076821	-0.223810	0.025178	0.026016	-0.095598	-0.078300	-0.266814	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.043356	-0.137960	0.055009	-0.036271	0.071140	-0.040863	-0.018266	-0.132181	-0.056294	-0.079678	0.053769	0.016913	-0.236462	-0.136929	0.063395	0.004729	-0.014491	0.009530	-0.063779	-0.133111	0.002247	-0.000648	-0.045356	-0.096068	-0.324365	-0.008699	-0.018986	0.012396	-0.024906	-0.056694	0.013286	-0.006544	-0.043817	-0.001733	-0.155711	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.045227	-0.139133	0.093465	-0.000769	0.126787	-0.040052	-0.019915	-0.131118	-0.061943	-0.088382	0.052625	0.015887	-0.239039	-0.139478	0.031133	0.002567	0.000063	0.010026	-0.001492	0.094868	-0.009895	-0.014954	0.006282	0.066467	-0.024410	0.001314	0.003509	0.026702	-0.010368	0.064361	-0.010201	-0.022337	-0.000316	0.044155	0.016167	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.336668	2.991812	0.848998	-0.696884	1.639684	2.556962	6.508706	-0.501125	-0.809158	2.240531	1.504821	3.841045	-0.000000	-0.000000	0.043356	-0.137960	0.055009	-0.036271	0.071140	-0.040863	-0.018266	-0.132181	-0.056294	-0.079678	0.053769	0.016913	-0.236462	-0.136929	0.063395	0.004729	-0.014491	0.009530	-0.063779	-0.133111	0.002247	-0.000648	-0.045356	-0.096068	-0.324365	-0.008699	-0.018986	0.012396	-0.024906	-0.056694	0.013286	-0.006544	-0.043817	-0.001733	-0.155711	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.045227	-0.139133	0.093465	-0.000769	0.126787	-0.040052	-0.019915	-0.131118	-0.061943	-0.088382	0.052625	0.015887	-0.239039	-0.139478	0.031133	0.002567	0.000063	0.010026	-0.001492	0.094868	-0.009895	-0.014954	0.006282	0.066467	-0.024410	0.001314	0.003509	0.026702	-0.010368	0.064361	-0.010201	-0.022337	-0.000316	0.044155	0.016167	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.047006	-0.137631	0.046141	0.132863	0.076379	-0.038993	-0.019905	-0.131026	-0.059099	-0.069742	0.049319	0.013719	-0.236719	-0.125811	0.039051	0.010377	0.001984	0.013565	0.067201	0.278886	-0.042865	-0.021270	0.096244	0.124596	0.224036	0.015233	0.012410	0.047541	0.016718	0.158969	-0.038249	-0.031470	0.044509	0.068047	0.142796	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
1.806081	2.825140	0.113060	-1.098200	1.519820	1.264324	2.214702	1.259011	-0.697994	2.552006	-0.391540	4.190755	-0.000000	-0.000000	0.045227	-0.139133	0.093465	-0.000769	0.126787	-0.040052	-0.019915	-0.131118	-0.061943	-0.088382	0.052625	0.015887	-0.239039	-0.139478	0.031133	0.002567	0.000063	0.010026	-0.001492	0.094868	-0.009895	-0.014954	0.006282	0.066467	-0.024410	0.001314	0.003509	0.026702	-0.010368	0.064361	-0.010201	-0.022337	-0.000316	0.044155	0.016167	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.047006	-0.137631	0.046141	0.132863	0.076379	-0.038993	-0.019905	-0.131026	-0.059099	-0.069742	0.049319	0.013719	-0.236719	-0.125811	0.039051	0.010377	0.001984	0.013565	0.067201	0.278886	-0.042865	-0.021270	0.096244	0.124596	0.224036	0.015233	0.012410	0.047541	0.016718	0.158969	-0.038249	-0.031470	0.044509	0.068047	0.142796	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.047501	-0.134666	-0.029378	0.044697	-0.023015	-0.035994	-0.020016	-0.127785	-0.046243	-0.022273	0.045725	0.010483	-0.221473	-0.100686	0.068770	0.016741	-0.005501	0.047071	0.119435	0.370571	-0.009870	-0.026787	0.093725	0.186243	0.282730	0.024981	0.002058	0.068918	0.042253	0.209221	-0.042179	-0.040382	0.062902	0.065515	0.170746	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.231589	2.565910	-0.518236	-0.134715	1.071428	0.275871	-4.763140	1.769750	-0.210676	0.815801	-0.793422	2.720829	-0.000000	-0.000000	0.047006	-0.137631	0.046141	0.132863	0.076379	-0.038993	-0.019905	-0.131026	-0.059099	-0.069742	0.049319	0.013719	-0.236719	-0.125811	0.039051	0.010377	0.001984	0.013565	0.067201	0.278886	-0.042865	-0.021270	0.096244	0.124596	0.224036	0.015233	0.012410	0.047541	0.016718	0.158969	-0.038249	-0.031470	0.044509	0.068047	0.142796	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.047501	-0.134666	-0.029378	0.044697	-0.023015	-0.035994	-0.020016	-0.127785	-0.046243	-0.022273	0.045725	0.010483	-0.221473	-0.100686	0.068770	0.016741	-0.005501	0.047071	0.119435	0.370571	-0.009870	-0.026787	0.093725	0.186243	0.282730	0.024981	0.002058	0.068918	0.042253	0.209221	-0.042179	-0.040382	0.062902	0.065515	0.170746	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.046448	-0.133164	-0.061986	0.062925	-0.130680	-0.033601	-0.021727	-0.121878	-0.027969	0.029799	0.043577	0.007864	-0.210620	-0.078383	0.116759	0.006560	-0.024629	0.072406	0.123263	0.360895	-0.000987	-0.021523	0.131161	0.159606	0.318959	0.024284	-0.012697	0.085797	0.042935	0.190354	-0.021155	-0.048229	0.090311	0.037341	0.185589	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	
2.755337	2.756399	-1.026350	0.855516	-0.801548	-1.595989	-9.637947	1.439967	0.800677	-1.716695	-2.156706	-6.096152	-0.000000	-0.000000	0.047501	-0.134666	-0.029378	0.044697	-0.023015	-0.035994	-0.020016	-0.127785	-0.046243	-0.022273	0.045725	0.010483	-0.221473	-0.100686	0.068770	0.016741	-0.005501	0.047071	0.119435	0.370571	-0.009870	-0.026787	0.093725	0.186243	0.282730	0.024981	0.002058	0.068918	0.042253	0.209221	-0.042179	-0.040382	0.062902	0.065515	0.170746	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.046448	-0.133164	-0.061986	0.062925	-0.130680	-0.033601	-0.021727	-0.121878	-0.027969	0.029799	0.043577	0.007864	-0.210620	-0.078383	0.116759	0.006560	-0.024629	0.072406	0.123263	0.360895	-0.000987	-0.021523	0.131161	0.159606	0.318959	0.024284	-0.012697	0.085797	0.042935	0.190354	-0.021155	-0.048229	0.090311	0.037341	0.185589	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.046343	-0.131130	0.064969	0.045321	-0.096458	-0.033389	-0.025114	-0.111948	-0.008587	0.066313	0.047945	0.004586	-0.191850	-0.056595	0.163580	-0.002485	-0.023284	0.062377	0.101661	0.181258	0.055037	-0.022741	0.111524	0.095873	0.330609	0.016303	-0.011329	0.091929	0.027688	0.082436	0.001007	-0.048109	0.083771	0.003659	0.179557	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
3.181011	3.151045	-0.898161	0.708688	-3.635408	-3.555036	-11.419368	1.346723	1.771154	-6.105634	-4.141054	-10.641711	-0.000000	-0.000000	0.046448	-0.133164	-0.061986	0.062925	-0.130680	-0.033601	-0.021727	-0.121878	-0.027969	0.029799	0.043577	0.007864	-0.210620	-0.078383	0.116759	0.006560	-0.024629	0.072406	0.123263	0.360895	-0.000987	-0.021523	0.131161	0.159606	0.318959	0.024284	-0.012697	0.085797	0.042935	0.190354	-0.021155	-0.048229	0.090311	0.037341	0.185589	-0.000000	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.046343	-0.131130	0.064969	0.045321	-0.096458	-0.033389	-0.025114	-0.111948	-0.008587	0.066313	0.047945	0.004586	-0.191850	-0.056595	0.163580	-0.002485	-0.023284	0.062377	0.101661	0.181258	0.055037	-0.022741	0.111524	0.095873	0.330609	0.016303	-0.011329	0.091929	0.027688	0.082436	0.001007	-0.048109	0.083771	0.003659	0.179557	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.049584	-0.130486	0.120946	-0.030169	-0.103210	-0.034365	-0.027415	-0.102159	0.002075	0.078632	0.057955	0.001515	-0.180365	-0.048772	0.200134	-0.003389	-0.005004	0.047764	0.051693	-0.104709	0.072156	-0.017047	0.040465	0.001561	0.113322	0.001880	0.003807	0.070115	-0.006919	-0.074482	0.012601	-0.033025	0.046530	-0.036521	0.051542	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
3.208842	3.271911	-0.487573	-0.492153	-3.565099	-3.187239	-8.220900	0.037932	2.646351	-6.994905	-4.878304	-11.971723	-0.000000	-0.000000	0.046343	-0.131130	0.064969	0.045321	-0.096458	-0.033389	-0.025114	-0.111948	-0.008587	0.066313	0.047945	0.004586	-0.191850	-0.056595	0.163580	-0.002485	-0.023284	0.062377	0.101661	0.181258	0.055037	-0.022741	0.111524	0.095873	0.330609	0.016303	-0.011329	0.091929	0.027688	0.082436	0.001007	-0.048109	0.083771	0.003659	0.179557	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.049584	-0.130486	0.120946	-0.030169	-0.103210	-0.034365	-0.027415	-0.102159	0.002075	0.078632	0.057955	0.001515	-0.180365	-0.048772	0.200134	-0.003389	-0.005004	0.047764	0.051693	-0.104709	0.072156	-0.017047	0.040465	0.001561	0.113322	0.001880	0.003807	0.070115	-0.006919	-0.074482	0.012601	-0.033025	0.046530	-0.036521	0.051542	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.052207	-0.131089	-0.004499	-0.028042	-0.081887	-0.035457	-0.027496	-0.099693	0.001566	0.047290	0.068948	0.000408	-0.181098	-0.058161	0.195885	-0.014995	0.005083	-0.030818	-0.101613	-0.357340	0.060956	0.002018	-0.124023	-0.142221	-0.192113	-0.010495	0.014513	0.013142	-0.059710	-0.214350	0.021800	-0.005363	-0.044279	-0.089219	-0.103761	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	
